"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","080e113b-f74d-48cc-b9d1-96d5207ddf3e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/146925351/146925351-001-ac.jpg","","ratified-indian-treaties","146925351","","","","-1","1","",""
"Image","1","1","199c7d6d-a27f-4190-bb5e-8e54d7a68968","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/146925351/146925351-002-ac.jpg","","ratified-indian-treaties","146925351","","","","-1","2","",""
"Image","2","1","8a731d8d-28ea-44d2-848b-d0a2dcd663e2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/146925351/146925351-003-ac.jpg","","ratified-indian-treaties","146925351","","","","-1","3","",""
"Image","3","1","2e4e99d6-cf3c-495c-a658-e8c92010c2a3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/146925351/146925351-004-ac.jpg","","ratified-indian-treaties","146925351","","","","-1","4","",""
"Image","4","1","1ff6d965-b4eb-4b28-b0a8-273d5d9f6dad","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/146925351/146925351-005-ac.jpg","","ratified-indian-treaties","146925351","","","","-1","5","",""
"Image","5","1","6f541fac-016a-4687-a05c-f646e5a15ec7","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/146925351/146925351-006-ac.jpg","","ratified-indian-treaties","146925351","","","","-1","6","",""
"Image","6","1","fabfc4b6-0fc3-4665-b434-2ec5e7ae8752","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/146925351/146925351-007-ac.jpg","","ratified-indian-treaties","146925351","","","","-1","7","",""
"Image","7","1","8f510c30-b822-49ed-80aa-76cd00b88d64","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/146925351/146925351-008-ac.jpg","","ratified-indian-treaties","146925351","","","","-1","8","",""
"Image","8","1","52ff825f-36e2-4090-aa38-151ab4ed3aed","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/146925351/146925351-009-ac.jpg","","ratified-indian-treaties","146925351","","","","-1","9","",""
