"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","b752ebe2-b996-4623-b325-c54f56ba0710","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-001_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","1","",""
"Image","1","1","dfff0cfd-86f7-4b87-8ff2-0c07af26912e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-002_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","2","",""
"Image","2","1","769d4877-a533-464e-8731-9f3f386db14b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-003_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","3","",""
"Image","3","1","dd211baa-63d0-4ce3-a2fc-1f8a0492cada","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-004_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","4","",""
"Image","4","1","cdd6d6e5-70c4-4953-9e66-b45e6fcb87ce","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-005_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","5","",""
"Image","5","1","fe5b5d33-440a-4939-951e-e3a33a7cd230","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-006_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","6","",""
"Image","6","1","0f6bbf92-6007-47d3-8db2-9d10b6bc55a3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-007_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","7","",""
"Image","7","1","a1549012-6361-4a10-a6ed-a61ebb84d678","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-008_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","8","",""
"Image","8","1","9cc184ba-77b8-4ffa-96f3-d6804c04ab73","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-009_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","9","",""
"Image","9","1","8ae90430-6dae-4629-9bd6-220e47387f3d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-010_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","10","",""
"Image","10","1","af938954-6e53-4557-a0aa-910597e4b528","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-011_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","11","",""
"Image","11","1","1d76ac11-bdfa-4a0f-ac40-864f892c19ba","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-012_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","12","",""
"Image","12","1","0f544950-218c-4478-a0b8-fa1ec680cc3f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-013_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","13","",""
"Image","13","1","d792d7b2-1181-4c7f-b044-4457b3dc79e1","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-014_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","14","",""
"Image","14","1","d85c2a3d-2d27-4ea7-a186-5cff67afe388","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-015_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","15","",""
"Image","15","1","e8a19fc9-047a-49e9-bc57-c36ff0ad7ef9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-016_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","16","",""
"Image","16","1","c73b0d81-645a-4ba2-aa60-7a918ad2dde6","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-017_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","17","",""
"Image","17","1","cfcf1dd3-485f-4b01-81a5-c69c0ebf389a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-018_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","18","",""
"Image","18","1","e89824dd-1055-4b95-a4f6-34305f85807e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-019_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","19","",""
"Image","19","1","adaf0dff-fbdd-4d73-94e9-36d7b24f8b81","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-020_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","20","",""
"Image","20","1","ad5ae989-5af7-4958-9d92-34822781a69c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-021_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","21","",""
"Image","21","1","d12516de-c5cc-4b16-8340-a47c0e889eee","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-022_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","22","",""
"Image","22","1","f80d33ab-7eee-4840-aced-0c69975838d8","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-023_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","23","",""
"Image","23","1","0a953cd2-7af1-43f9-8b38-5fe33b3fffe6","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-024_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","24","",""
"Image","24","1","28b20aac-5975-4e61-8395-5eb9241446c5","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-025_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","25","",""
"Image","25","1","124650ff-a3fb-460a-8bf0-90344d387319","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-026_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","26","",""
"Image","26","1","fc6ce627-edbc-45c1-a311-8b9d166b5eaf","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-027_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","27","",""
"Image","27","1","7d616fb8-ee7d-4d90-86aa-0792772e1e20","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/155390860/155390860-028_ac.jpg","","ratified-indian-treaties","155390860","","","","-1","28","",""
