"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","0f22a261-7985-4ee2-ba07-df0248b40ead","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148026534/148026534-001-ac.jpg","","ratified-indian-treaties","148026534","","","","-1","1","",""
"Image","1","1","9d13fc8e-9e29-4885-86d3-fdc455cafc5b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148026534/148026534-002-ac.jpg","","ratified-indian-treaties","148026534","","","","-1","2","",""
"Image","2","1","2582f877-4ac3-4ceb-b96f-169a18c56501","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148026534/148026534-003-ac.jpg","","ratified-indian-treaties","148026534","","","","-1","3","",""
"Image","3","1","f487ed05-fc47-4bbc-a62f-f85d5c886904","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148026534/148026534-004-ac.jpg","","ratified-indian-treaties","148026534","","","","-1","4","",""
"Image","4","1","cf80b571-16d0-4d72-9ebc-1dab07f86dcb","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148026534/148026534-005-ac.jpg","","ratified-indian-treaties","148026534","","","","-1","5","",""
"Image","5","1","73f673b0-929f-4f63-b2e7-8f8d3918cc93","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148026534/148026534-006-ac.jpg","","ratified-indian-treaties","148026534","","","","-1","6","",""
"Image","6","1","1038747d-ea5f-4ee8-aa9e-056b8a48df31","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148026534/148026534-007-ac.jpg","","ratified-indian-treaties","148026534","","","","-1","7","",""
"Image","7","1","7f3cd171-c602-4030-a969-9838955238c2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148026534/148026534-008-ac.jpg","","ratified-indian-treaties","148026534","","","","-1","8","",""
"Image","8","1","2708de10-18e5-409c-95fd-163be8589585","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148026534/148026534-009-ac.jpg","","ratified-indian-treaties","148026534","","","","-1","9","",""
"Image","9","1","fba60d4c-6a11-43e9-bcd0-435d408a7c2c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148026534/148026534-010-ac.jpg","","ratified-indian-treaties","148026534","","","","-1","10","",""
