"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","da1e9c2c-b84e-43c2-81a0-0ae67fc614e3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-001-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","1","",""
"Image","1","1","13707832-936c-49ab-9a30-6af406ced557","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-002-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","2","",""
"Image","2","1","478bc927-9eb2-4747-94fe-10096c9c5530","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-003-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","3","",""
"Image","3","1","7ce1aef4-e106-460b-9bcf-9975a0c0849c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-004-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","4","",""
"Image","4","1","b33267df-3310-4edf-a54b-695008ffc911","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-005-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","5","",""
"Image","5","1","4b4e82dc-b95a-4371-af4b-0879dfbd2ad0","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-006-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","6","",""
"Image","6","1","2d4dca7e-6df1-4a75-a878-29a0b8d0081f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-007-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","7","",""
"Image","7","1","38937573-e8ff-41a8-9157-2cdafd9f6d2e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-008-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","8","",""
"Image","8","1","2aa10f62-6723-4b77-9261-7839b7524662","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-009-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","9","",""
"Image","9","1","2a8ee110-c22e-400b-9f16-9f581b011099","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-010-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","10","",""
"Image","10","1","375bab26-0cbf-497e-a2ff-db1e0d8dabe2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-011-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","11","",""
"Image","11","1","6e12f500-10f4-4c30-891d-0a31e9f8812f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-012-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","12","",""
"Image","12","1","45c54026-f2ba-4737-9aef-21d44bcc3b9e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-013-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","13","",""
"Image","13","1","b7084f58-826c-448b-bc7e-8c3ca991ee7a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-014-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","14","",""
"Image","14","1","e07fe1af-257d-4b0b-858a-d18c7aac52aa","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-015-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","15","",""
"Image","15","1","f334cdf0-9b63-4546-baea-017083de9e80","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-016-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","16","",""
"Image","16","1","7cdb4d92-305b-41f1-bc4c-5f01cd55c039","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-017-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","17","",""
"Image","17","1","276610ef-1be9-44bd-88ed-a529f45670eb","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-018-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","18","",""
"Image","18","1","ae2737d9-2bbd-4f12-877a-ab67e07df75b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-019-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","19","",""
"Image","19","1","f4456726-8390-44c3-9b30-c34daa059c9f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-020-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","20","",""
"Image","20","1","277a6d18-bcce-48b6-98e4-6b9cb140619f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-021-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","21","",""
"Image","21","1","7bad07c7-4e76-4e72-83fd-7f43fc2a5d6c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/132015565/132015565-022-ac.jpg","","ratified-indian-treaties","132015565","","","","-1","22","",""
