"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","f1bb233d-73da-4cac-956f-685e096c8009","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169389944/169389944-001_ac.jpg","","ratified-indian-treaties","169389944","","","","-1","1","",""
"Image","1","1","2f2764ea-7f48-4c99-b422-289a0134120e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169389944/169389944-002_ac.jpg","","ratified-indian-treaties","169389944","","","","-1","2","",""
"Image","2","1","69fab6f7-a61e-4407-a21a-7bc56df0f6de","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169389944/169389944-003_ac.jpg","","ratified-indian-treaties","169389944","","","","-1","3","",""
"Image","3","1","2901dbb9-c00f-465d-82ad-051c12eaeddb","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169389944/169389944-004_ac.jpg","","ratified-indian-treaties","169389944","","","","-1","4","",""
"Image","4","1","cf9b1c74-2478-41c4-9e84-4d2d4b3b7ee6","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169389944/169389944-005_ac.jpg","","ratified-indian-treaties","169389944","","","","-1","5","",""
"Image","5","1","9bb2b439-2bbb-485c-bfb6-6f4b743c789c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169389944/169389944-006_ac.jpg","","ratified-indian-treaties","169389944","","","","-1","6","",""
"Image","6","1","04c76246-85d7-495c-a9bc-3758e4f1b123","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169389944/169389944-007_ac.jpg","","ratified-indian-treaties","169389944","","","","-1","7","",""
"Image","7","1","87002730-2c6a-4f70-a675-86d6aa175d05","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169389944/169389944-008_ac.jpg","","ratified-indian-treaties","169389944","","","","-1","8","",""
"Image","8","1","d521ea12-650f-4732-bf18-c164d86ae070","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169389944/169389944-009_ac.jpg","","ratified-indian-treaties","169389944","","","","-1","9","",""
"Image","9","1","da962ef7-3f21-47b2-b7b6-7567e4842a7e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169389944/169389944-010_ac.jpg","","ratified-indian-treaties","169389944","","","","-1","10","",""
"Image","10","1","c16a149a-7160-441f-ba8d-43d654a5d90a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169389944/169389944-011_ac.jpg","","ratified-indian-treaties","169389944","","","","-1","11","",""
"Image","11","1","14312a88-76c8-4d8b-b597-1b5e62308c99","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169389944/169389944-012_ac.jpg","","ratified-indian-treaties","169389944","","","","-1","12","",""
