"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","9619b41e-b8a1-456b-9ad7-7e9850e1d2a3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-001-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","1","",""
"Image","1","1","f048af1a-0eaa-4647-80ce-55d9cf8b0a34","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-002-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","2","",""
"Image","2","1","2042da60-8e23-47ef-a782-06d645c4e921","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-003-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","3","",""
"Image","3","1","73a4aac8-6c8e-4794-9101-81117edd32f6","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-004-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","4","",""
"Image","4","1","2d6532d4-042f-460e-b5d4-9fad58b787c4","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-005-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","5","",""
"Image","5","1","41928630-fe88-4d29-a98a-3630db6a35d7","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-006-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","6","",""
"Image","6","1","26666927-a18b-4980-9f8e-2c2dae81f036","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-007-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","7","",""
"Image","7","1","7d62f11c-ab63-46fa-8ffd-f18f8a3ac22c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-008-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","8","",""
"Image","8","1","b601cd42-c59d-474f-b407-41aa2d13c5ac","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-009-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","9","",""
"Image","9","1","ac95a9f4-5a45-49e8-bdb2-c8924644bb9a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-010-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","10","",""
"Image","10","1","03e568c3-9ea5-48b0-aeb0-612fc6a5b6b5","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-011-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","11","",""
"Image","11","1","ba6ac5c3-b615-461d-895c-9cdc22b130f5","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-012-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","12","",""
"Image","12","1","0ce6597a-c164-4ea8-919b-44082bae02a6","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-013-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","13","",""
"Image","13","1","70727b89-a428-4ed7-8590-77c2a15ec0e5","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-014-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","14","",""
"Image","14","1","03014d0a-57e7-487a-9352-7f6d0bace48c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-015-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","15","",""
"Image","15","1","6ad72ffe-b084-449a-ba80-b908a96dee45","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-016-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","16","",""
"Image","16","1","24def8fc-202d-4a11-8146-5d26bfaa71be","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148027180/148027180-017-ac.jpg","","ratified-indian-treaties","148027180","","","","-1","17","",""
