"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","93259709-1124-45d9-8891-071ff7c42b68","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/162246300/162246300-001_ac.jpg","","ratified-indian-treaties","162246300","","","","-1","1","",""
"Image","1","1","f77c2e0e-1391-4ef1-976a-90c78d1271b9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/162246300/162246300-002_ac.jpg","","ratified-indian-treaties","162246300","","","","-1","2","",""
