"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","c8a733ec-fdc6-4e2b-84cb-c755604eab6f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-001_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","1","",""
"Image","1","1","737a2d1a-0997-4b9b-a082-c9789e4a5aec","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-002_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","2","",""
"Image","2","1","e3589f5a-fcc9-426b-80db-69dff6767652","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-003_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","3","",""
"Image","3","1","d4f0285b-bafb-4b3b-a263-f4dfd5fb5c35","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-004_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","4","",""
"Image","4","1","addaccc4-fdaa-4fb1-8de2-ae2b1aeea31d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-005_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","5","",""
"Image","5","1","336f08a0-098f-40eb-980b-b33f630f2358","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-006_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","6","",""
"Image","6","1","7ea8f66e-4c1e-42f3-97c8-a4f1bf8b5ba0","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-007_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","7","",""
"Image","7","1","03af378f-2337-412b-9307-fca5e27bf95f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-008_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","8","",""
"Image","8","1","de7e01e6-bfb9-49a7-a0ee-4d684cae9b4c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-009_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","9","",""
"Image","9","1","c2c6f8fc-ef0d-4efc-80ba-d6efdb8111eb","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-010_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","10","",""
"Image","10","1","80408b9c-a5a4-4560-8471-f2e6566b6234","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-011_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","11","",""
"Image","11","1","6f53955c-f059-4fc1-89aa-cb70d6c3553c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-012_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","12","",""
"Image","12","1","766c8c5e-1028-4b6f-8c1b-0ff5b83e26a9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-013_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","13","",""
"Image","13","1","795e4dcc-8745-41be-a52e-974110b5bfb0","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-014_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","14","",""
"Image","14","1","d4be8833-1e6d-4015-8f0a-80b328cbaa29","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-015_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","15","",""
"Image","15","1","678ce004-79f4-4d0f-af94-bff67ca0589c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-016_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","16","",""
"Image","16","1","e1a63051-813d-4ddb-b885-7761453544a3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-017_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","17","",""
"Image","17","1","6f16d637-7076-4b12-b049-c1fe5485f55c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-018_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","18","",""
"Image","18","1","758040d1-e362-475a-bb06-3f1e3720b45b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-019_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","19","",""
"Image","19","1","f6222183-3764-45fc-9d76-edd32605e35b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-020_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","20","",""
"Image","20","1","6035a24a-b4af-4885-9f28-c3cadc012cfa","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145645/81145645-021_ac.jpg","","ratified-indian-treaties","81145645","","","","-1","21","",""
