"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","388e8162-7aa4-43ba-942b-7bb8133ad075","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-001-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","1","",""
"Image","1","1","df3fa8e7-bcf6-4a5b-b2cc-1029f766df7d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-002-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","2","",""
"Image","2","1","1b604c35-f120-4b8f-ae76-d3a449b48d4b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-003-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","3","",""
"Image","3","1","24e84bba-40ae-4886-9254-6646272c0de3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-004-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","4","",""
"Image","4","1","0d30b286-50be-41cd-9bfa-80d0c3a365f2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-005-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","5","",""
"Image","5","1","b5902aa8-cf05-46ca-972f-7491d4524003","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-006-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","6","",""
"Image","6","1","efaec644-df9f-45be-bd00-608bfc5af088","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-007-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","7","",""
"Image","7","1","dda9b7fd-837a-4f5e-87bf-8a370ff6bba8","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-008-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","8","",""
"Image","8","1","1bfa8a39-8e9e-490f-b674-f4db2c7c3495","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-009-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","9","",""
"Image","9","1","9721c0f2-2baa-4985-84e4-dc8609e5c2cc","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-010-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","10","",""
"Image","10","1","2f2ea180-8d62-4142-99f0-ecdf1d0454a3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-011-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","11","",""
"Image","11","1","72ae1c52-5921-4efe-8b97-cbd674f029c7","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-012-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","12","",""
"Image","12","1","30d746d2-be94-4178-a223-4868c84ff6b1","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-013-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","13","",""
"Image","13","1","e29195b8-f3d8-4b36-bd44-af4a1b8b1339","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-014-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","14","",""
"Image","14","1","ff0e3d9f-2d5b-4c3a-bfad-279cf92d6fe2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-015-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","15","",""
"Image","15","1","39b4a365-529f-454e-ac98-ff4ee2fed334","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-016-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","16","",""
"Image","16","1","91974c09-1c7c-4a41-8493-8c2608c0cd1a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-017-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","17","",""
"Image","17","1","5d3833c6-4210-4f60-be9b-574f89ab5035","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-018-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","18","",""
"Image","18","1","d9e811b2-da99-4cc6-aa27-7e443db3cf84","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-019-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","19","",""
"Image","19","1","47dfdde0-df8f-42df-8fde-7cc11c7b6619","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-020-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","20","",""
"Image","20","1","84922818-ca04-47a1-8392-dbf16958b385","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-021-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","21","",""
"Image","21","1","8d26d336-7ece-4ca5-a890-698dadcc758b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-022-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","22","",""
"Image","22","1","050565db-dc43-4ffe-8657-e3f59a7991ca","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-023-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","23","",""
"Image","23","1","94634dc2-3256-48c1-90b1-639be599b176","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-024-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","24","",""
"Image","24","1","e6354ef5-e89f-4008-9211-7404e815a53d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-025-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","25","",""
"Image","25","1","94709eb9-3ec0-420f-9e26-8585b8a256b7","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-026-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","26","",""
"Image","26","1","3e3dc9be-f872-4232-9d09-f7fb1c5244d2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-027-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","27","",""
"Image","27","1","48841ff3-f2e8-448e-9be2-8c5b22043676","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-028-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","28","",""
"Image","28","1","fca10851-a1a8-4b57-86f8-9e780c80d873","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-029-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","29","",""
"Image","29","1","a30d2890-d530-4eb3-87e3-1d2f62fc19d2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-030-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","30","",""
"Image","30","1","a630c526-b8cc-48e3-b2c2-6c070f2f04cf","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-031-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","31","",""
"Image","31","1","afcfa932-ca36-45c4-9d97-ebec4288e81f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-032-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","32","",""
"Image","32","1","0035bab9-097b-4738-a6a6-85f7c77ae950","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-033-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","33","",""
"Image","33","1","8964ec4c-6b12-4cf7-8cda-6595253f19ef","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-034-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","34","",""
"Image","34","1","59ad4643-e9e1-4615-b34b-641dd924465a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-035-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","35","",""
"Image","35","1","bf4979cf-cf52-4d64-be13-394528b53884","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-036-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","36","",""
"Image","36","1","cec3f9e5-cab2-4ab7-99fb-847f2e5a8ee5","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-037-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","37","",""
"Image","37","1","86325922-b0a6-4d1a-8033-e7f79d2573ca","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-038-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","38","",""
"Image","38","1","54564ecd-675b-4bf4-b68e-cf2f0461a8f2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-039-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","39","",""
"Image","39","1","296aea30-c5bb-486f-8095-dd44f6b22f4b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-040-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","40","",""
"Image","40","1","7f68a758-2f64-4ca3-adb0-ec5e79bf0085","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-041-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","41","",""
"Image","41","1","5251bac1-777f-4fa0-9334-50f9ba6ea4be","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-042-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","42","",""
"Image","42","1","7964c747-5074-4bb7-92c3-d5de214e4e65","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-043-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","43","",""
"Image","43","1","3deec668-f0c1-4b58-9870-63f2bb688de2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-044-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","44","",""
"Image","44","1","32efb5a3-4105-4b02-84fc-038f6611d1ca","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-045-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","45","",""
"Image","45","1","a1023a78-ef87-450e-9503-9cfcd2c46d8f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-046-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","46","",""
"Image","46","1","cab25935-02a4-4778-9826-7a46951cf079","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-047-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","47","",""
"Image","47","1","94106727-7474-4ca5-976c-5dd9366ef643","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-048-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","48","",""
"Image","48","1","ec009266-2a30-4171-b3eb-b9f59a794914","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-049-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","49","",""
"Image","49","1","c20218aa-42b2-442d-a9fd-682f8df6c0d4","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-050-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","50","",""
"Image","50","1","696b47ac-e627-4900-b064-ef9a99c9d18d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-051-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","51","",""
"Image","51","1","54cbbd52-e726-44e9-962b-fc17f36f1586","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-052-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","52","",""
"Image","52","1","bcabd34a-75c3-4aaa-9e36-6e6ec92659b7","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-053-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","53","",""
"Image","53","1","7945bfc3-308b-4e2c-8064-0f191f107d5f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-054-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","54","",""
"Image","54","1","ca83ad76-bf2f-4431-bf87-2db958970c14","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-055-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","55","",""
"Image","55","1","aba35fda-96a2-44f3-bf9d-28516c7dc8bb","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-056-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","56","",""
"Image","56","1","a19ee47e-521f-4ce0-b92c-68c0c37f7d73","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-057-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","57","",""
"Image","57","1","cdaeccf8-f5e6-457f-9d8e-57029c44fcd2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-058-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","58","",""
"Image","58","1","ef6a1d85-23ae-49d3-bd38-cc7b5dfd42b6","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-059-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","59","",""
"Image","59","1","5c0e96ac-1cec-4c4d-9715-2bde2204dccf","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-060-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","60","",""
