"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","010146ce-28c5-437e-8eda-69f0435f102c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-001_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","1","",""
"Image","1","1","caeb427c-e9db-477c-af2a-6a290010494d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-002_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","2","",""
"Image","2","1","8e66f366-2b27-4f92-a399-326dc00e1592","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-003_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","3","",""
"Image","3","1","a2c080f4-8328-42a5-8169-36219f4a0496","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-004_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","4","",""
"Image","4","1","a29e2004-4ce9-4e9a-bba7-c3a6559a8a4b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-005_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","5","",""
"Image","5","1","7afe46c7-d6dd-4c6f-83af-755dc1acd6d9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-006_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","6","",""
"Image","6","1","8b149a3d-3b76-4073-bced-723fee180a92","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-007_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","7","",""
"Image","7","1","a352cef2-d44f-4ff1-ab24-ac6571f660ff","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-008_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","8","",""
"Image","8","1","087e3697-fcf7-4c40-8409-d91d8356e1a3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-009_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","9","",""
"Image","9","1","a1f27753-de02-4d11-a1d2-870a5e4439a4","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-010_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","10","",""
"Image","10","1","8ebcec25-51d7-4ccd-8b49-65a7b16a6a5d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-011_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","11","",""
"Image","11","1","34ddd81b-7b97-4cb7-afcb-26d1ba94a5d3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-012_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","12","",""
"Image","12","1","a5fc67bb-0fb8-4817-85d2-7f1c06ce5057","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-013_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","13","",""
"Image","13","1","01dcc43c-3287-4284-a40f-46f688fc6c84","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-014_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","14","",""
"Image","14","1","2cceb81d-dbf6-48d8-99c1-6a4b06a6fd3b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-015_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","15","",""
"Image","15","1","dfafe271-5577-4e4f-8878-d76b5ea55b59","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-016_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","16","",""
"Image","16","1","50354145-40f6-4480-ab52-a5a08e58d1cc","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-017_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","17","",""
"Image","17","1","61118026-19e9-496f-a41e-87f919aa827c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-018_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","18","",""
"Image","18","1","c7a64283-c419-4cc9-89a6-7dd466fe7129","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-019_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","19","",""
"Image","19","1","1249a661-ed0d-404c-9c91-6902a40280c4","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-020_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","20","",""
"Image","20","1","1795a7a8-ea58-4e08-9960-6b8e887aeb9f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-021_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","21","",""
"Image","21","1","c908c8f3-35aa-4249-860a-3e71f4869aff","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-022_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","22","",""
"Image","22","1","c9073462-0a1e-4697-88ff-334fbca944cf","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-023_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","23","",""
"Image","23","1","777b51b2-8526-4002-a42f-688ae2972102","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-024_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","24","",""
"Image","24","1","6f34bb4e-487e-491a-a33d-b7c694062f68","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-025_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","25","",""
"Image","25","1","bd9ba701-8cd9-457c-93f7-50faa75248ae","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-026_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","26","",""
"Image","26","1","20cb8552-5f93-4365-b68b-22657eddde5a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-027_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","27","",""
"Image","27","1","fd1c7549-668b-4abc-968a-cf0caaa97844","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-028_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","28","",""
"Image","28","1","aebf1570-f09a-4d8c-9ff1-da0bbd63bd33","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-029_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","29","",""
"Image","29","1","9714fc87-dffe-4fce-a451-37c76e8d3d39","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-030_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","30","",""
"Image","30","1","a7207791-c6b1-46d6-9276-1ae615e07f7d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-031_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","31","",""
"Image","31","1","536228f4-7c27-4cf7-8220-f9248e8376de","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-032_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","32","",""
"Image","32","1","fcc8974e-3066-4ca0-ba01-2dcc60e40f57","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-033_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","33","",""
"Image","33","1","5732d566-5748-4c1b-872b-c8f28a11bf8d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-034_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","34","",""
"Image","34","1","577caaca-c746-4c03-b7ef-3d813a593bd6","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-035_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","35","",""
