"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","4865116a-3fc4-4dfd-a82d-f1430c67ed23","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-001_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","1","",""
"Image","1","1","5cdab0c7-6019-4f78-a3f6-0f12bf61c566","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-002_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","2","",""
"Image","2","1","8f1406d4-f4d6-435b-8c30-ec793a70e62c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-003_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","3","",""
"Image","3","1","3f2860b1-f82f-4ea4-88cd-4a07a2a2219e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-004_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","4","",""
"Image","4","1","7db69f6a-126b-407c-ab82-d8b84edaf5fc","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-005_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","5","",""
"Image","5","1","7df3c797-9e4b-4d24-9226-1ab0771f112a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-006_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","6","",""
"Image","6","1","594eaf8c-fb95-424a-945a-c4651bd75033","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-007_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","7","",""
"Image","7","1","8e1df649-4d50-412b-a600-7ea73370bf64","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-008_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","8","",""
"Image","8","1","1efa8789-19fa-4b6f-8b48-696078092a65","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-009_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","9","",""
"Image","9","1","84fc83d3-2aa4-49db-bb2a-29edc93970d9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-010_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","10","",""
"Image","10","1","0ef594d5-0ad8-4d63-bb28-37e385073565","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-011_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","11","",""
"Image","11","1","9b1a1495-5839-4bc1-af1a-c7f5d48261ff","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-012_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","12","",""
"Image","12","1","999f30a1-e33d-422a-98f4-1c99b53359b4","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-013_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","13","",""
"Image","13","1","bd2cd6ae-765c-43f9-8ec1-724f6e27b7c8","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-014_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","14","",""
"Image","14","1","b2846d74-a57e-4cf4-8c5c-fe296df7fef1","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-015_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","15","",""
"Image","15","1","b8c343b3-715e-4cd4-be7d-ee84632bf0e1","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-016_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","16","",""
"Image","16","1","d082df4c-9bb2-4d3b-b1a0-aa0e49b1d4ca","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-017_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","17","",""
"Image","17","1","a20fde7d-2fe6-478b-beba-5205c2a849d3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-018_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","18","",""
"Image","18","1","3b7f0f2e-0698-4920-826b-d11bd4b31a79","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-019_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","19","",""
"Image","19","1","868d3ed0-ca2e-4387-8936-9b9de693f00c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-020_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","20","",""
"Image","20","1","46761946-e328-42de-b1b2-ad40c6b3ed25","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-021_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","21","",""
"Image","21","1","f9432f94-b33e-471c-9da9-65f84661fa5b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-022_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","22","",""
"Image","22","1","2079e011-69c5-4001-9295-718fc7889dc3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-023_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","23","",""
"Image","23","1","7283137f-d6f3-49ab-9f59-0a5c9f225e57","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-024_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","24","",""
"Image","24","1","56c5855b-cb2e-4e45-800f-73af02262962","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-025_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","25","",""
"Image","25","1","e2992ee2-4417-4418-abd6-17c60086fee9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-026_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","26","",""
"Image","26","1","62ced326-6aac-49d2-91cb-22b2863ae39b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-027_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","27","",""
"Image","27","1","d45f4a7f-3cc3-4430-82c0-87fb16b01128","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-028_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","28","",""
"Image","28","1","3a988218-dbca-4cc5-bba3-786df1fd2b72","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-029_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","29","",""
"Image","29","1","fc451f42-341d-447b-aa5e-867096229909","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-030_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","30","",""
"Image","30","1","609595eb-f6f2-4756-a0af-1faf5d50e15d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-031_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","31","",""
"Image","31","1","56b812f0-a74b-46d5-96d9-2d9e39297632","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/101784625/101784625-032_ac.jpg","","ratified-indian-treaties","101784625","","","","-1","32","",""
