"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","703ac5af-e19a-480a-8019-26554b868f5f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/170281421/170281421-001_ac.jpg","","ratified-indian-treaties","170281421","","","","-1","1","",""
"Image","1","1","504cbfc0-ddc8-4aa1-a7b6-c824fb46ce68","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/170281421/170281421-002_ac.jpg","","ratified-indian-treaties","170281421","","","","-1","2","",""
"Image","2","1","7e4b5357-7028-4c8c-b266-5bf857106ebb","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/170281421/170281421-003_ac.jpg","","ratified-indian-treaties","170281421","","","","-1","3","",""
"Image","3","1","1ef4c58a-f335-49b9-8ea7-77bc90e962fa","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/170281421/170281421-004_ac.jpg","","ratified-indian-treaties","170281421","","","","-1","4","",""
