"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","17d0e12f-f81f-4a39-aed8-4f70688cea18","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-001_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","1","",""
"Image","1","1","27d7c6f9-293d-450d-875f-55f9d0f7a61f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-002_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","2","",""
"Image","2","1","e3303d67-0bef-4e59-8419-503639e2d2cf","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-003_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","3","",""
"Image","3","1","e026c3cb-5dcb-4ff9-a6ec-17af27a7e9c2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-004_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","4","",""
"Image","4","1","1c3f91de-5118-46c4-893c-f275be9168df","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-005_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","5","",""
"Image","5","1","d57572d6-81a8-4370-a1e7-2be0c770c58c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-006_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","6","",""
"Image","6","1","cecec02c-3f7f-4bea-8f1e-b19ffa3b7b04","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-007_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","7","",""
"Image","7","1","f157e86d-1e83-4b7b-b2cc-d933ee2558c8","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-008_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","8","",""
"Image","8","1","45f325b4-e901-453e-9d2d-04855754bb53","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-009_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","9","",""
"Image","9","1","2a2a8117-9555-4192-8ac6-a9dc9e031fb4","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-010_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","10","",""
"Image","10","1","dc8d3724-f5f2-4064-b760-f2952b85bef7","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-011_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","11","",""
