"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","1802386b-a9fb-4daa-97be-1f3a7fcfae72","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-001_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","1","",""
"Image","1","1","961829af-c714-493e-8836-5dab55b9ed65","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-002_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","2","",""
"Image","2","1","613c22d4-5f9b-4543-af6a-d917d3ce934f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-003_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","3","",""
"Image","3","1","d81a76ee-0399-4b60-84fa-c2dca6e82948","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-004_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","4","",""
"Image","4","1","52d3adef-31f2-40e1-886a-bbb163b8cbbb","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-005_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","5","",""
"Image","5","1","805ed658-a90d-4220-ac97-eff87ae70294","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-006_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","6","",""
"Image","6","1","01b7d503-d672-4c1b-9edb-f33e10510e69","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-007_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","7","",""
"Image","7","1","07efd778-e224-4db0-bbcc-bcc535665025","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-008_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","8","",""
"Image","8","1","3186335c-fb8b-45b5-93aa-e7d9f8187a9f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-009_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","9","",""
"Image","9","1","a4de45e1-eb0c-4825-99f3-a8c294c9384b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-010_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","10","",""
"Image","10","1","3e64f514-dd45-446e-8653-27010f4a5f0e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-011_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","11","",""
