"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","52c0ce86-9e24-4f43-be73-75396d044a52","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169512353/169512353-001_ac.jpg","","ratified-indian-treaties","169512353","","","","-1","1","",""
"Image","1","1","a4799539-0abe-4217-ab2a-df138d58e045","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169512353/169512353-002_ac.jpg","","ratified-indian-treaties","169512353","","","","-1","2","",""
"Image","2","1","cd4c2232-7740-4bbd-937b-2a732a8d211a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169512353/169512353-003_ac.jpg","","ratified-indian-treaties","169512353","","","","-1","3","",""
"Image","3","1","932085a0-3329-411f-b1af-932387882c9d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169512353/169512353-004_ac.jpg","","ratified-indian-treaties","169512353","","","","-1","4","",""
"Image","4","1","6e5e8b58-f01f-497d-a533-13782507b3df","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169512353/169512353-005_ac.jpg","","ratified-indian-treaties","169512353","","","","-1","5","",""
"Image","5","1","78ddaa8c-6400-4661-b809-8f7519c428d3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169512353/169512353-006_ac.jpg","","ratified-indian-treaties","169512353","","","","-1","6","",""
"Image","6","1","5def7d08-68e5-4d2e-a0eb-ac101a972f39","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169512353/169512353-007_ac.jpg","","ratified-indian-treaties","169512353","","","","-1","7","",""
"Image","7","1","6287febc-7831-4170-a353-ce1510a760ab","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169512353/169512353-008_ac.jpg","","ratified-indian-treaties","169512353","","","","-1","8","",""
"Image","8","1","2a172c49-1340-4774-ade6-3168e69539bf","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169512353/169512353-009_ac.jpg","","ratified-indian-treaties","169512353","","","","-1","9","",""
"Image","9","1","2afa2da1-6c6c-4980-a86e-5782b9dfe5b4","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169512353/169512353-010_ac.jpg","","ratified-indian-treaties","169512353","","","","-1","10","",""
"Image","10","1","c07a19c0-8f84-4c4f-a1be-96cff8e1fc46","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/RIT_March_2020/169512353/169512353-011_ac.jpg","","ratified-indian-treaties","169512353","","","","-1","11","",""
