"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","cd77418f-ca03-4cd1-98b4-8491d2a9f62c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148017347/148017347-001-ac.jpg","","ratified-indian-treaties","148017347","","","","-1","1","",""
"Image","1","1","c64a05fd-dab6-4dcd-b287-0cebc79c4016","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148017347/148017347-002-ac.jpg","","ratified-indian-treaties","148017347","","","","-1","2","",""
"Image","2","1","576b269a-2ebe-4188-b0c0-e9175204c014","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148017347/148017347-003-ac.jpg","","ratified-indian-treaties","148017347","","","","-1","3","",""
"Image","3","1","1b9bf68c-7b41-4748-bb38-318595a92438","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148017347/148017347-004-ac.jpg","","ratified-indian-treaties","148017347","","","","-1","4","",""
"Image","4","1","38e749ac-1f98-42f0-9a0b-95caff294c5b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148017347/148017347-005-ac.jpg","","ratified-indian-treaties","148017347","","","","-1","5","",""
"Image","5","1","b7fdd70e-3fb2-4448-ab20-110b6ade1acc","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148017347/148017347-006-ac.jpg","","ratified-indian-treaties","148017347","","","","-1","6","",""
"Image","6","1","a0e380ff-2923-4688-9fc0-2e6944149945","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148017347/148017347-007-ac.jpg","","ratified-indian-treaties","148017347","","","","-1","7","",""
"Image","7","1","b2f3b6e3-e8ad-4d4d-b8bf-2ef528ba36ce","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148017347/148017347-008-ac.jpg","","ratified-indian-treaties","148017347","","","","-1","8","",""
"Image","8","1","4c2d781e-2b35-452c-b8f8-a79c0cc304c9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148017347/148017347-009-ac.jpg","","ratified-indian-treaties","148017347","","","","-1","9","",""
"Image","9","1","ddb5e0e1-0852-49b5-95d4-a16a352c5271","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148017347/148017347-010-ac.jpg","","ratified-indian-treaties","148017347","","","","-1","10","",""
"Image","10","1","60809b49-56e1-4ee7-842d-87331d0d0efe","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148017347/148017347-011-ac.jpg","","ratified-indian-treaties","148017347","","","","-1","11","",""
"Image","11","1","5d51f6d4-0a80-47b5-9d37-94f0083d8cc9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/148017347/148017347-012-ac.jpg","","ratified-indian-treaties","148017347","","","","-1","12","",""
