"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","d8cb105c-686a-4dae-ae53-46ccae6fe189","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-001_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","1","",""
"Image","1","1","7c598fe0-1e20-4c41-844c-f65743831df6","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-002_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","2","",""
"Image","2","1","4c453e54-0bad-4b95-9a30-d47879b1d47c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-003_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","3","",""
"Image","3","1","9f384828-54c1-4fa0-8908-c979778aeb2d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-004_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","4","",""
"Image","4","1","1d36f625-c513-4463-828d-6625423a5ea9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-005_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","5","",""
"Image","5","1","2d7b2c82-50c7-4bbe-b874-58b5e7a085e1","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-006_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","6","",""
"Image","6","1","6bda07a9-dd53-4f16-8e97-fb724cfb71c9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-007_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","7","",""
"Image","7","1","1d6b211e-bf37-4846-85eb-78f693bec55b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-008_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","8","",""
"Image","8","1","34a1d12f-1fba-4fd1-a415-f60c27978442","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-009_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","9","",""
"Image","9","1","a0f00abc-8d88-4b14-adad-ce0175db2a4c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-010_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","10","",""
"Image","10","1","978f6421-94bb-4f7e-9446-ddfe3fd1ab43","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-011_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","11","",""
"Image","11","1","1a0b0c68-6404-4a80-8b90-937b06705635","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-012_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","12","",""
"Image","12","1","495f422d-bff7-44e8-b6e2-b6ccd59ad4e7","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-013_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","13","",""
"Image","13","1","0edb9d2e-5fa7-459c-bcf3-e07995ac14e1","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-014_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","14","",""
"Image","14","1","89e540ec-1154-4c77-bfe6-9696899e120e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-015_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","15","",""
"Image","15","1","e613bd30-37b8-424c-a383-f5c90d0d1a11","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-016_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","16","",""
"Image","16","1","770f447a-cbc7-47be-8c3c-7336cf31af8f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-017_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","17","",""
"Image","17","1","5a30183d-066a-47bc-b6a0-ac20f55c4197","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-018_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","18","",""
"Image","18","1","3718872d-6887-4fb7-a791-e123a00e6f8d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-019_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","19","",""
"Image","19","1","6f5d7884-68be-4e97-8bc1-94be610ecc91","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-020_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","20","",""
"Image","20","1","e74e5f94-ea92-4c74-8034-bd28e5539b2a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-021_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","21","",""
"Image","21","1","3cc2e024-f8fc-49db-84a6-af9b4c19042e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-022_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","22","",""
"Image","22","1","7451352a-0b52-4797-bca0-1581ec41646b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-023_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","23","",""
"Image","23","1","af11c809-0f3f-4fc9-960e-4b6a8cd09857","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-024_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","24","",""
"Image","24","1","675ccc1b-0be5-4d3c-b7ae-10b0edbd93ed","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-025_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","25","",""
"Image","25","1","00a298a7-19fb-4420-9d1f-4436cb56188b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74799192/74799192-026_ac.jpg","","ratified-indian-treaties","74799192","","","","-1","26","",""
