"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","b7df62d7-0649-4dcf-9a46-7581f0991f5b","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_001_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","1","",""
"Image","1","1","ff6e206f-1d91-4533-a37f-4b051974da36","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_002_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","2","",""
"Image","2","1","d91ddf39-3bf4-44e4-831c-424766ba7de1","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_003_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","3","",""
"Image","3","1","1fac8d28-1e6c-448c-bd0e-4697e1a0241e","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_004_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","4","",""
"Image","4","1","4b369d0d-aa07-45f9-a6bb-be1a375f3b97","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_005_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","5","",""
"Image","5","1","c8ad907f-26d1-4438-a7ce-2383b0318760","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_006_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","6","",""
"Image","6","1","ac6d72cb-1a0c-4b26-8932-ef2450ad31d4","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_007_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","7","",""
"Image","7","1","93b6e6d5-b554-417d-8780-16700a72e831","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_008_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","8","",""
"Image","8","1","34ccc898-4a45-4f46-a318-2ff8f6a7626d","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_009_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","9","",""
"Image","9","1","1f62ae3f-dc92-4d27-9abb-f73bf330c6f2","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_010_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","10","",""
"Image","10","1","e6e29796-7028-4966-8725-b202fcbfb9c0","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_011_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","11","",""
"Image","11","1","80c89eb7-9400-4de2-baa0-00ed4b86bf1e","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_012_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","12","",""
"Image","12","1","e880d0d2-78ad-44d2-a98f-c8f583da9821","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_013_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","13","",""
"Image","13","1","4418cb75-4ae9-4d2a-a0f4-40d4b47711fb","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_014_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","14","",""
"Image","14","1","bcbec807-79ef-41b5-922a-9b78fa7913d6","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_015_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","15","",""
"Image","15","1","0341d689-e702-4791-8a77-5e0c3271bd62","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_016_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","16","",""
"Image","16","1","84e4d52b-38f2-40df-bda3-d86a5c9aff0f","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_017_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","17","",""
"Image","17","1","83785869-a725-4d67-b018-3a661f0b84be","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_018_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","18","",""
"Image","18","1","16cc55d5-dfda-439a-8a1c-23b765022f07","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_019_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","19","",""
"Image","19","1","6b6cc00c-13e6-4ee9-a18f-73d9837def63","https://catalog.archives.gov/OpaAPI/media/6173067/content/arcmedia/dc-metro/rg-011/299798/05736_2005_020_AC.jpg","","ratified-indian-treaties","6173067","","","","-1","20","",""
