"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","98ede26c-1a3b-43a3-a155-8d036cef14b9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/84767647/84767647-001_ac.jpg","","ratified-indian-treaties","84767647","","","","-1","1","",""
"Image","1","1","97d1cf47-f3f8-424d-bb54-6be8bc924a15","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/84767647/84767647-002_ac.jpg","","ratified-indian-treaties","84767647","","","","-1","2","",""
"Image","2","1","ae9a658e-227e-4bf2-a1c7-68d1bb6a77c5","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/84767647/84767647-003_ac.jpg","","ratified-indian-treaties","84767647","","","","-1","3","",""
"Image","3","1","21223a2b-cfe9-4119-baac-79cd940f4c10","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/84767647/84767647-004_ac.jpg","","ratified-indian-treaties","84767647","","","","-1","4","",""
"Image","4","1","852b4d09-5b75-4a5f-a698-af2d6b23b5d8","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/84767647/84767647-005_ac.jpg","","ratified-indian-treaties","84767647","","","","-1","5","",""
"Image","5","1","eccd17eb-332c-4b14-a326-3076307df239","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/84767647/84767647-006_ac.jpg","","ratified-indian-treaties","84767647","","","","-1","6","",""
