"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","d061f5a8-f474-4d1b-9c43-6b40ef62f755","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/102226473/102226473-001_ac.jpg","","ratified-indian-treaties","102226473","","","","-1","1","",""
"Image","1","1","ff5bfa73-8836-47e1-aa27-d501f1b27bc2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/102226473/102226473-002_ac.jpg","","ratified-indian-treaties","102226473","","","","-1","2","",""
"Image","2","1","ad2180d9-781d-40dc-be35-5bd914c35e30","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/102226473/102226473-003_ac.jpg","","ratified-indian-treaties","102226473","","","","-1","3","",""
"Image","3","1","063eb7cc-6e82-4c8b-b744-79dcb445e21a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/102226473/102226473-004_ac.jpg","","ratified-indian-treaties","102226473","","","","-1","4","",""
"Image","4","1","ead0b8a7-976b-4efd-9fc3-fa4d09db75c7","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/102226473/102226473-005_ac.jpg","","ratified-indian-treaties","102226473","","","","-1","5","",""
"Image","5","1","53f3284e-3f05-4eb2-9e4d-245e68a7fae3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/102226473/102226473-006_ac.jpg","","ratified-indian-treaties","102226473","","","","-1","6","",""
"Image","6","1","a519ff05-6ec5-4aef-981a-144d95c7061c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/102226473/102226473-007_ac.jpg","","ratified-indian-treaties","102226473","","","","-1","7","",""
"Image","7","1","977d7cb7-2b62-4f64-9d9f-e4f7c240fefa","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/102226473/102226473-008_ac.jpg","","ratified-indian-treaties","102226473","","","","-1","8","",""
"Image","8","1","62a9ffe4-e6fe-4103-8afc-bd44da189410","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/102226473/102226473-009_ac.jpg","","ratified-indian-treaties","102226473","","","","-1","9","",""
"Image","9","1","3f264801-8883-4786-be85-2fb3a0861162","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/102226473/102226473-010_ac.jpg","","ratified-indian-treaties","102226473","","","","-1","10","",""
