"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","306e768f-a3a4-40cf-81e6-acc9cfded1d1","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/147968155/147968155-001-ac.jpg","","ratified-indian-treaties","147968155","","","","-1","1","",""
"Image","1","1","8b5f6621-a217-4bfa-8800-8b4f03f61d8a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/147968155/147968155-002-ac.jpg","","ratified-indian-treaties","147968155","","","","-1","2","",""
"Image","2","1","bd3a57ff-ac97-4667-87db-14832b285701","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/147968155/147968155-003-ac.jpg","","ratified-indian-treaties","147968155","","","","-1","3","",""
"Image","3","1","79a9c9b5-9a47-4526-bb26-7875990c58d3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/147968155/147968155-004-ac.jpg","","ratified-indian-treaties","147968155","","","","-1","4","",""
"Image","4","1","f01abafc-a229-4dfa-b0c0-0c40887878be","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/147968155/147968155-005-ac.jpg","","ratified-indian-treaties","147968155","","","","-1","5","",""
