"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","eddaafc5-4b12-4cff-b4ba-cc0547545455","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-001_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","1","",""
"Image","1","1","40797b72-5aba-43b5-ad7f-80fde9af649c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-002_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","2","",""
"Image","2","1","282a35d3-21cf-4f7f-8796-2f8c92bd07da","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-003_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","3","",""
"Image","3","1","200cafc4-46c8-4547-9886-581e9e097975","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-004_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","4","",""
"Image","4","1","bb010577-e29c-4dd9-ab42-1079a57a8f47","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-005_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","5","",""
"Image","5","1","f962a3f0-fd00-4cbf-81ba-4a28933a86d1","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-006_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","6","",""
"Image","6","1","12da0b8e-2056-46c3-9793-ab5555c0d749","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-007_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","7","",""
"Image","7","1","d0748e62-f968-448e-a92f-b73873f9d105","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-008_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","8","",""
"Image","8","1","1b988972-bb40-4bfe-8ce8-ecfdaa2613f4","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-009_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","9","",""
"Image","9","1","5fccfe05-19ed-4697-a9f0-c84450405fc2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-010_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","10","",""
"Image","10","1","18b82a3f-5edc-4f82-9fe0-fca53e282c27","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100307432/100307432-011_ac.jpg","","ratified-indian-treaties","100307432","","","","-1","11","",""
