"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","272a7e2e-00f4-487f-8156-1f9329b662f7","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100377992/100377992-001_ac.jpg","","ratified-indian-treaties","100377992","","","","-1","1","",""
"Image","1","1","25880b3a-2d1e-4c41-914e-db967d94dc2c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100377992/100377992-002_ac.jpg","","ratified-indian-treaties","100377992","","","","-1","2","",""
"Image","2","1","4c31ef62-77e8-46e4-9d7a-cb84d2a1ec4c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100377992/100377992-003_ac.jpg","","ratified-indian-treaties","100377992","","","","-1","3","",""
"Image","3","1","20afa1eb-3ae3-4078-8167-0168200a1eec","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100377992/100377992-004_ac.jpg","","ratified-indian-treaties","100377992","","","","-1","4","",""
"Image","4","1","055c99a8-4f99-4d38-b4c4-bf9538c09e49","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100377992/100377992-005_ac.jpg","","ratified-indian-treaties","100377992","","","","-1","5","",""
"Image","5","1","f6162ed1-6669-4829-b73c-6feef49e9da2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100377992/100377992-006_ac.jpg","","ratified-indian-treaties","100377992","","","","-1","6","",""
"Image","6","1","9d6cfa17-5676-47a8-8271-a322c2285371","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100377992/100377992-007_ac.jpg","","ratified-indian-treaties","100377992","","","","-1","7","",""
"Image","7","1","b4eb17a4-1727-461e-a075-108b0eb2cb1f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100377992/100377992-008_ac.jpg","","ratified-indian-treaties","100377992","","","","-1","8","",""
"Image","8","1","8a3856f3-9ecb-45b0-8c77-19f77c89032e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100377992/100377992-009_ac.jpg","","ratified-indian-treaties","100377992","","","","-1","9","",""
"Image","9","1","69a9814e-4cd7-4571-a997-326f307dc208","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100377992/100377992-010_ac.jpg","","ratified-indian-treaties","100377992","","","","-1","10","",""
"Image","10","1","e6a97277-3949-449c-b367-0ef3106eb2d3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100377992/100377992-011_ac.jpg","","ratified-indian-treaties","100377992","","","","-1","11","",""
"Image","11","1","606b7c43-5ea5-4ef7-9665-1138286efe7d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100377992/100377992-012_ac.jpg","","ratified-indian-treaties","100377992","","","","-1","12","",""
"Image","12","1","3e1cab55-7d7f-4c52-9296-494d8e912e45","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/100377992/100377992-013_ac.jpg","","ratified-indian-treaties","100377992","","","","-1","13","",""
