"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","1c2a26ab-e624-47a2-add4-72a245240068","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/120942221/120942221-001-ac.jpg","","ratified-indian-treaties","120942221","","","","-1","1","",""
"Image","1","1","f1a0bdff-96d8-46e8-97b3-a712e948fc58","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/120942221/120942221-002-ac.jpg","","ratified-indian-treaties","120942221","","","","-1","2","",""
"Image","2","1","1db2c0e7-24a0-4820-9dc8-42aa211509b8","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/120942221/120942221-003-ac.jpg","","ratified-indian-treaties","120942221","","","","-1","3","",""
"Image","3","1","77a2c023-2c15-437f-8981-c246da85a582","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/120942221/120942221-004-ac.jpg","","ratified-indian-treaties","120942221","","","","-1","4","",""
"Image","4","1","2f6e91e0-5e33-4969-a97c-fbfcf765fa61","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/120942221/120942221-005-ac.jpg","","ratified-indian-treaties","120942221","","","","-1","5","",""
"Image","5","1","76f156b7-c239-40d5-b42b-0c8b9430e36c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/120942221/120942221-006-ac.jpg","","ratified-indian-treaties","120942221","","","","-1","6","",""
"Image","6","1","4514d46b-be33-4465-b9ae-d661d9e95c11","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/120942221/120942221-007-ac.jpg","","ratified-indian-treaties","120942221","","","","-1","7","",""
"Image","7","1","0443f96e-dca1-437d-b635-c5b4630535b4","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/120942221/120942221-008-ac.jpg","","ratified-indian-treaties","120942221","","","","-1","8","",""
"Image","8","1","bf805228-d501-4088-b630-3bf2b882f96f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/120942221/120942221-009-ac.jpg","","ratified-indian-treaties","120942221","","","","-1","9","",""
"Image","9","1","357d6041-cb3d-4877-8ad7-8797aaefe184","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/120942221/120942221-010-ac.jpg","","ratified-indian-treaties","120942221","","","","-1","10","",""
"Image","10","1","af4b248c-4812-4ac2-9c83-bd8fc0bcfc23","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/120942221/120942221-011-ac.jpg","","ratified-indian-treaties","120942221","","","","-1","11","",""
"Image","11","1","1a8b25fd-ff9a-48a8-891c-4af8e3e4b2dc","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/120942221/120942221-012-ac.jpg","","ratified-indian-treaties","120942221","","","","-1","12","",""
"Image","12","1","d84ba631-4bb9-4f9e-a9e1-4b0966632587","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/120942221/120942221-013-ac.jpg","","ratified-indian-treaties","120942221","","","","-1","13","",""
