"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","df1b1967-d443-4900-987a-7dedc43acd2a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-001-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","1","",""
"Image","1","1","a3b0a6e2-cadd-48c9-8879-066f28a65352","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-002-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","2","",""
"Image","2","1","de8f1060-b07a-47fb-87de-bec6693af2ed","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-003-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","3","",""
"Image","3","1","64982a7e-847a-4610-b60f-e35d9a6d84b2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-004-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","4","",""
"Image","4","1","676ff2f5-383e-4bab-8668-0af5312a9592","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-005-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","5","",""
"Image","5","1","b70d2f55-d697-4613-a59d-3659c992a9d0","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-006-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","6","",""
"Image","6","1","2acf6427-55c6-48ee-8c2c-fb206a0dd46c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-007-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","7","",""
"Image","7","1","445198b3-dfe6-4835-bcda-9ba22c4266eb","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-008-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","8","",""
"Image","8","1","2461cd28-0481-46a0-8ead-f9d9be92089a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-009-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","9","",""
"Image","9","1","5a1e684c-23a2-40f9-b52b-3c2175dabd3e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-010-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","10","",""
"Image","10","1","3b7ca0df-618c-4e21-88b4-896006d952fe","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-011-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","11","",""
"Image","11","1","db746863-1bd3-459a-8939-d5a32ea8eacf","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-012-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","12","",""
"Image","12","1","3410fe65-ab1f-4686-9c11-422f2ebc5fda","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-013-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","13","",""
"Image","13","1","e6cce8ae-23fc-4a85-bf3b-fc3ffac07393","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-014-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","14","",""
"Image","14","1","66850fdb-5ece-4217-88a9-4196722bbcef","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-015-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","15","",""
"Image","15","1","cd2795a0-598b-44b6-8b9d-879a707f96f4","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/122681359/122681359-016-ac.jpg","","ratified-indian-treaties","122681359","","","","-1","16","",""
