"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","e3ef22a7-fbed-43b3-ac7d-5bc559d67b68","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75625393/75625393-001_ac.jpg","","ratified-indian-treaties","75625393","","","","-1","1","",""
"Image","1","1","9ad5d931-401c-4f53-b3c3-f38d1f5fef95","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75625393/75625393-002_ac.jpg","","ratified-indian-treaties","75625393","","","","-1","2","",""
"Image","2","1","2e10cf63-064d-474b-98fd-94060d29267d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75625393/75625393-003_ac.jpg","","ratified-indian-treaties","75625393","","","","-1","3","",""
"Image","3","1","754a99b9-b48b-48a4-8677-8e903c428ee7","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75625393/75625393-004_ac.jpg","","ratified-indian-treaties","75625393","","","","-1","4","",""
"Image","4","1","8036f381-9c8f-4cd0-a902-0d9af1f09f07","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75625393/75625393-005_ac.jpg","","ratified-indian-treaties","75625393","","","","-1","5","",""
"Image","5","1","8128c3e3-91ec-47d8-8212-84b37e0235b9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75625393/75625393-006_ac.jpg","","ratified-indian-treaties","75625393","","","","-1","6","",""
"Image","6","1","d8b704f1-3ae0-43f3-ab0e-9100408b21e8","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75625393/75625393-007_ac.jpg","","ratified-indian-treaties","75625393","","","","-1","7","",""
"Image","7","1","7b2bdef9-0213-40e9-8f91-0a16945b0e3e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75625393/75625393-008_ac.jpg","","ratified-indian-treaties","75625393","","","","-1","8","",""
"Image","8","1","0966e699-f1f0-4d9f-b3a2-3f5681948463","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75625393/75625393-009_ac.jpg","","ratified-indian-treaties","75625393","","","","-1","9","",""
"Image","9","1","05a366b5-0879-43ba-9016-0d7af4324aa3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75625393/75625393-010_ac.jpg","","ratified-indian-treaties","75625393","","","","-1","10","",""
"Image","10","1","e3e7f634-4c87-4d44-b370-220cb83f6574","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75625393/75625393-011_ac.jpg","","ratified-indian-treaties","75625393","","","","-1","11","",""
"Image","11","1","fc4a0bae-4e68-42d8-ae06-be871440bae5","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75625393/75625393-012_ac.jpg","","ratified-indian-treaties","75625393","","","","-1","12","",""
"Image","12","1","2f3aa97b-6b24-4d80-a627-ba937230176c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75625393/75625393-013_ac.jpg","","ratified-indian-treaties","75625393","","","","-1","13","",""
"Image","13","1","5317f1b8-46d5-402f-a4c2-b90cc3926ed3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75625393/75625393-014_ac.jpg","","ratified-indian-treaties","75625393","","","","-1","14","",""
