"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","d320c130-84d4-40b9-aabe-b568c8a7c034","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-001_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","1","",""
"Image","1","1","b65c558d-d7c7-4bc1-90b0-dd7a7430fe5e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-002_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","2","",""
"Image","2","1","8c9b90c1-2682-4180-8b6b-9a5d0340f26a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-003_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","3","",""
"Image","3","1","6a8f9be7-ddbb-4cb3-9621-666969ab4932","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-004_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","4","",""
"Image","4","1","eb95861c-1556-45cb-93ad-c20c8922b5c0","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-005_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","5","",""
"Image","5","1","b9048a5e-210a-4116-9820-8798255c15db","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-006_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","6","",""
"Image","6","1","8bf3fffd-494c-409e-ac1b-22d408c49f54","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-007_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","7","",""
"Image","7","1","e097fb32-13ad-413c-9e36-e72595af2e05","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-008_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","8","",""
"Image","8","1","60d329e8-eacc-4c41-8e7b-f4fd40ad8ada","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-009_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","9","",""
"Image","9","1","687449d4-e783-43e8-894a-58f2c31bb4d3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-010_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","10","",""
"Image","10","1","7cbc53e1-8a66-4f64-b510-abf857b7a580","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75435684/75435684-011_ac.jpg","","ratified-indian-treaties","75435684","","","","-1","11","",""
