"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","d1c08862-697c-41da-b20b-697ea1ecd378","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-001-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","1","",""
"Image","1","1","94481a74-d8e0-442a-a884-1f0b1051c47a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-002-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","2","",""
"Image","2","1","7ec98120-4dc2-423a-be78-fea8e777f8a7","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-003-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","3","",""
"Image","3","1","70a5efba-9c33-4602-b542-e257cd83f388","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-004-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","4","",""
"Image","4","1","062829d3-4ae3-4416-b504-9ccf70d6f0d8","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-005-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","5","",""
"Image","5","1","954b05bd-5eb1-4036-847a-aebd1b29b7c8","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-006-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","6","",""
"Image","6","1","f096cc63-781a-482d-a7ce-2344f99ce678","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-007-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","7","",""
"Image","7","1","7b0a39af-1c29-4509-a70d-26ebc23aa8fd","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-008-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","8","",""
"Image","8","1","e5e2b471-0b77-4260-b06e-8d8227a27d7e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-009-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","9","",""
"Image","9","1","7f6deed1-ff3b-4de7-a5df-1ce4c630bfe6","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-010-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","10","",""
"Image","10","1","ce5a81fb-7ea2-4394-95cb-b82eb859a2fa","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-011-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","11","",""
"Image","11","1","ee4ddec6-1e1c-41a7-bb36-0060f53d964e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-012-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","12","",""
"Image","12","1","9a81a8a4-7307-4cf9-b76d-1b606f73853e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-013-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","13","",""
"Image","13","1","01ebbc0a-ca98-4c68-8a6c-0ac2503bffda","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-014-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","14","",""
"Image","14","1","50fe2c43-9cbd-4f80-8a4d-654cbc1374b3","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-015-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","15","",""
"Image","15","1","46780d35-8b2d-47d5-9048-f40ee4acdf35","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-016-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","16","",""
"Image","16","1","fb82d74f-57c9-4047-af9e-1282b498c9ff","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-017-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","17","",""
"Image","17","1","424ef947-c441-44e0-bb96-cd0e57da09e9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124450734/124450734-018-ac.jpg","","ratified-indian-treaties","124450734","","","","-1","18","",""
