"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","4afe7102-3a54-43eb-a596-96d12a83d99f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75642740/75642740-001_ac.jpg","","ratified-indian-treaties","75642740","","","","-1","1","",""
"Image","1","1","368ce956-ddcb-4c65-bc9c-08ccd05267cf","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75642740/75642740-002_ac.jpg","","ratified-indian-treaties","75642740","","","","-1","2","",""
"Image","2","1","e23ab8fe-3f1e-4968-9740-1c0771188281","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75642740/75642740-003_ac.jpg","","ratified-indian-treaties","75642740","","","","-1","3","",""
"Image","3","1","b891e5ac-fbd5-4c9a-bca6-be0eea7f269c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75642740/75642740-004_ac.jpg","","ratified-indian-treaties","75642740","","","","-1","4","",""
"Image","4","1","0f923260-b332-4e9e-b062-d60e13b46628","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75642740/75642740-005_ac.jpg","","ratified-indian-treaties","75642740","","","","-1","5","",""
"Image","5","1","91c28fca-3d02-4aa1-9a0e-ca8615a16aba","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75642740/75642740-006_ac.jpg","","ratified-indian-treaties","75642740","","","","-1","6","",""
"Image","6","1","0835b7fa-7533-43bd-9e31-1713d58efbee","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75642740/75642740-007_ac.jpg","","ratified-indian-treaties","75642740","","","","-1","7","",""
"Image","7","1","150e5108-f4c6-4e54-abbf-f916bb3f84d9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75642740/75642740-008_ac.jpg","","ratified-indian-treaties","75642740","","","","-1","8","",""
"Image","8","1","32d6039e-1ec4-40e7-b7dd-2b93f7750f22","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75642740/75642740-009_ac.jpg","","ratified-indian-treaties","75642740","","","","-1","9","",""
"Image","9","1","d9ec0ef4-e646-4454-99c3-b88405585fa0","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75642740/75642740-010_ac.jpg","","ratified-indian-treaties","75642740","","","","-1","10","",""
"Image","10","1","eb0ce0e0-052e-43c2-bf2b-a45362702650","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75642740/75642740-011_ac.jpg","","ratified-indian-treaties","75642740","","","","-1","11","",""
"Image","11","1","683e1b32-48f3-4c74-86bf-0ef266b118f2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/75642740/75642740-012_ac.jpg","","ratified-indian-treaties","75642740","","","","-1","12","",""
