"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","8eb861a7-b7d7-4c5f-addd-d2253e536548","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124218433/124218433-001-ac.jpg","","ratified-indian-treaties","124218433","","","","-1","1","",""
"Image","1","1","b24449b4-bd98-40b2-b273-7cc494361468","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124218433/124218433-002-ac.jpg","","ratified-indian-treaties","124218433","","","","-1","2","",""
"Image","2","1","e33ef33e-9e5c-45be-8aee-840ca9a8dae8","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124218433/124218433-003-ac.jpg","","ratified-indian-treaties","124218433","","","","-1","3","",""
"Image","3","1","5ef91b30-eb3f-4978-b162-a053c5de53fd","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124218433/124218433-004-ac.jpg","","ratified-indian-treaties","124218433","","","","-1","4","",""
"Image","4","1","b2291336-52a8-4c90-8d61-32f95defe7c9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124218433/124218433-005-ac.jpg","","ratified-indian-treaties","124218433","","","","-1","5","",""
"Image","5","1","ace26417-1e99-42a5-9ad6-6184af64c9c5","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124218433/124218433-006-ac.jpg","","ratified-indian-treaties","124218433","","","","-1","6","",""
"Image","6","1","48bae3b9-ff3b-4ad1-adee-c4235e692b83","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124218433/124218433-007-ac.jpg","","ratified-indian-treaties","124218433","","","","-1","7","",""
"Image","7","1","385df28b-5f51-4811-9e45-c690977c2f49","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124218433/124218433-008-ac.jpg","","ratified-indian-treaties","124218433","","","","-1","8","",""
"Image","8","1","55471fde-ee6f-4fd8-94dd-cc16b39b326f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124218433/124218433-009-ac.jpg","","ratified-indian-treaties","124218433","","","","-1","9","",""
"Image","9","1","6c790550-b9b4-49a0-b51e-8a1e576a6370","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124218433/124218433-010-ac.jpg","","ratified-indian-treaties","124218433","","","","-1","10","",""
"Image","10","1","691c44e6-1ab4-4bd9-9c09-db074e2561ef","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124218433/124218433-011-ac.jpg","","ratified-indian-treaties","124218433","","","","-1","11","",""
"Image","11","1","a367a537-2ef2-47bc-af1b-286e9733c2c9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/124218433/124218433-012-ac.jpg","","ratified-indian-treaties","124218433","","","","-1","12","",""
