"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","66d559e6-d2d0-4e05-9edf-c4bddc3e8578","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145643/81145643-001_ac.jpg","","ratified-indian-treaties","81145643","","","","-1","1","",""
"Image","1","1","af0f76b1-9eeb-4991-9c4f-e07b2bc37321","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145643/81145643-002_ac.jpg","","ratified-indian-treaties","81145643","","","","-1","2","",""
"Image","2","1","288931de-0f30-4220-8577-eef4ce71dde1","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145643/81145643-003_ac.jpg","","ratified-indian-treaties","81145643","","","","-1","3","",""
"Image","3","1","902a5c6e-123c-4209-8a70-9c4bc5aa9266","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145643/81145643-004_ac.jpg","","ratified-indian-treaties","81145643","","","","-1","4","",""
"Image","4","1","7d974176-5663-428b-8bbc-04fff235eab9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145643/81145643-005_ac.jpg","","ratified-indian-treaties","81145643","","","","-1","5","",""
"Image","5","1","347220d3-cf4d-489e-bfda-80acb59c0f26","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145643/81145643-006_ac.jpg","","ratified-indian-treaties","81145643","","","","-1","6","",""
"Image","6","1","d34c8a14-45dc-4b43-84f7-8f87a998d09f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145643/81145643-007_ac.jpg","","ratified-indian-treaties","81145643","","","","-1","7","",""
"Image","7","1","acb2fbe1-f651-47d5-a0a5-10de963c41d1","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145643/81145643-008_ac.jpg","","ratified-indian-treaties","81145643","","","","-1","8","",""
"Image","8","1","933ffdad-849a-4015-b5db-2fc37303935d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145643/81145643-009_ac.jpg","","ratified-indian-treaties","81145643","","","","-1","9","",""
"Image","9","1","11af147c-143c-4b67-abe1-6d9b22456b29","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145643/81145643-010_ac.jpg","","ratified-indian-treaties","81145643","","","","-1","10","",""
"Image","10","1","34e760b8-6995-4c40-9bfc-b1db098c72cd","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/81145643/81145643-011_ac.jpg","","ratified-indian-treaties","81145643","","","","-1","11","",""
