"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","644fcec1-df7f-495a-99d3-488f48e6737a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-001_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","1","",""
"Image","1","1","6609c99b-96e2-4a84-9e7b-049cf12ff4e8","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-002_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","2","",""
"Image","2","1","b8fef942-0a78-4890-aaa0-eabd1742ac77","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-003_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","3","",""
"Image","3","1","9277f67d-18b5-42a2-8209-5978476cbaf6","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-004_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","4","",""
"Image","4","1","26c29e43-6082-4a91-8c57-e2e5138de9bd","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-005_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","5","",""
"Image","5","1","8638c648-1385-4668-9e2b-cf6211f128be","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-006_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","6","",""
"Image","6","1","208e61f2-c339-47aa-9197-f506b08ed682","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-007_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","7","",""
"Image","7","1","30429355-d4cd-46d0-8255-9b3c425b5689","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-008_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","8","",""
"Image","8","1","aeca3056-d8c4-4593-8bc8-e358b4a2d69f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-009_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","9","",""
"Image","9","1","154f73a9-c325-4cad-9904-e1d40bc7f636","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-010_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","10","",""
"Image","10","1","85b6191f-d10e-4854-86cd-da615cab402c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-011_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","11","",""
"Image","11","1","d9c3e61f-4146-4889-a3e3-a1f9061adcde","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-012_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","12","",""
"Image","12","1","c9730af6-f622-4c62-aa93-c06542fc161a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-013_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","13","",""
"Image","13","1","b9f21338-51bf-46c3-a999-735c491e67cd","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-014_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","14","",""
"Image","14","1","30a80eef-cc25-4325-a6ed-302b025c0fa1","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-015_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","15","",""
"Image","15","1","271c8759-a291-4e46-b15a-9c74055c3f8f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-016_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","16","",""
"Image","16","1","e50d0f98-34d4-4849-b439-ab8bb2ef9e71","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-017_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","17","",""
"Image","17","1","a1ef5062-0619-4e3d-9b09-0c029de61ff7","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-018_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","18","",""
"Image","18","1","393f2996-0982-4d83-b823-2831132314e9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-019_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","19","",""
"Image","19","1","847d3762-6e5d-4e4b-92ea-f9cdbc347aa9","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-020_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","20","",""
"Image","20","1","0bcc9ed0-6d48-45cb-9e96-03628c5f0051","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/93392339/93392339-021_ac.jpg","","ratified-indian-treaties","93392339","","","","-1","21","",""
