"Type","Line","Space","ID","Origin","InitialOrigin","Reference1","Reference2","Reference3","Tags","Roles","MaxUnauthorised","NumberReference1","NumberReference2","NumberReference3"
"Image","0","1","fd2fdbe7-86e6-453e-a367-bf04aeb8888f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-001_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","1","",""
"Image","1","1","78dcd784-2b05-476a-a4e1-26fe49c0d430","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-002_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","2","",""
"Image","2","1","5086e179-1ad4-4b50-b34e-6faace348f02","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-003_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","3","",""
"Image","3","1","01f7e89e-16cf-4476-a515-6eecb9966274","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-004_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","4","",""
"Image","4","1","1f4e7cd4-d121-4561-a8b4-afd3ec263246","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-005_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","5","",""
"Image","5","1","90765fea-a992-413e-8676-9349cb1cb55a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-006_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","6","",""
"Image","6","1","3440aaa4-0fee-4a60-8cc4-cda481a9e8ce","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-007_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","7","",""
"Image","7","1","9fb83731-282e-4d2c-9ed9-3d7e500efdfd","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-008_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","8","",""
"Image","8","1","6b799d3a-9fac-4a2e-a108-b0198f1f7834","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-009_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","9","",""
"Image","9","1","eeaee25d-1b62-4d99-a594-84360e62bc32","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-010_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","10","",""
"Image","10","1","7cb57f7e-7807-4994-83b3-af65bdbc0bf2","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-011_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","11","",""
"Image","11","1","4e032cd0-d4a9-4d5c-bb77-5732f687f0ae","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-012_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","12","",""
"Image","12","1","3d4800bd-de0b-40b3-af72-b63f9cd1428d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-013_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","13","",""
"Image","13","1","fd2ce15a-aee6-4c9e-87d4-0c1223996831","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-014_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","14","",""
"Image","14","1","3267eb6b-f23e-45b3-ab93-49b0266f45d6","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-015_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","15","",""
"Image","15","1","bdc3f961-be89-4833-89be-688b97a53a6f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-016_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","16","",""
"Image","16","1","d7dff774-6530-4271-ae9f-93116401624d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-017_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","17","",""
"Image","17","1","b0e3a72a-eaaa-44cf-a743-41334a632a48","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-018_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","18","",""
"Image","18","1","f6e28573-969c-4bc4-a731-d14db31c1f0e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-019_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","19","",""
"Image","19","1","15827303-49c5-4149-b054-4c80589eb01e","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-020_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","20","",""
"Image","20","1","d05d0a5c-759d-4c03-b226-7aa4374eb676","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-021_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","21","",""
"Image","21","1","07094bb5-7ff5-4936-9f20-6872f50e299d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-022_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","22","",""
"Image","22","1","e3d8e8c5-2b19-468c-9d0e-50b3e7b10e77","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-023_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","23","",""
"Image","23","1","e95f815a-32d0-408d-b637-f1a70d7fd681","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-024_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","24","",""
"Image","24","1","e4f94e56-37d4-4109-b1cb-a2540636c188","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-025_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","25","",""
"Image","25","1","10f37d18-c694-4b83-a840-17498e5bdbef","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-026_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","26","",""
"Image","26","1","7a6a64ce-2cd7-47c1-9d17-6f5833650b5d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-027_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","27","",""
"Image","27","1","f3039a07-7054-4d41-a12c-2fdf3210aa7c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-028_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","28","",""
"Image","28","1","8f2c7c51-e696-458f-8076-389fdfff22a5","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-029_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","29","",""
"Image","29","1","1b06b160-70e2-4700-8c07-494c1bec9023","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-030_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","30","",""
"Image","30","1","731add0c-edb0-4bfc-85f4-68e9294ee4d1","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-031_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","31","",""
"Image","31","1","635715d0-9a24-4140-9f36-ef45610ffcff","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-032_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","32","",""
"Image","32","1","1270a392-6aea-4547-986a-e463b4b31375","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-033_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","33","",""
"Image","33","1","568adff7-d1a8-423d-8dff-205a554b4506","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-034_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","34","",""
"Image","34","1","25564f58-64ce-4db5-a66d-72f94eed0df6","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-035_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","35","",""
"Image","35","1","527f7fdd-b774-445e-93d9-f4444d69a39a","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-036_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","36","",""
"Image","36","1","01bf878a-64d3-4035-befe-c983b187e0e5","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-037_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","37","",""
"Image","37","1","63453645-1b32-4f41-ab99-238fa84a665b","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-038_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","38","",""
"Image","38","1","5e5711ca-aa4d-4665-87ac-1555bc81e0a7","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-039_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","39","",""
"Image","39","1","113fe7c4-2deb-492f-a82c-5844b3a0b7c4","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-040_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","40","",""
"Image","40","1","7375cfb4-c67c-4beb-a898-1cf49dadf05c","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-041_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","41","",""
"Image","41","1","21db565c-a43b-405d-a527-35f6ccb3ef90","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-042_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","42","",""
"Image","42","1","0c16f95d-bd8d-40d5-81bf-0f622c4b8759","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-043_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","43","",""
"Image","43","1","6aff34d0-cc35-480c-bade-19723ac5af0f","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-044_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","44","",""
"Image","44","1","87940a09-31b7-486a-aecd-a53a7e6b9114","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-045_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","45","",""
"Image","45","1","7e8b701c-232f-4b6b-9984-bb468a26b72d","https://catalog.archives.gov/catalogmedia/lz/dc-metro/rg-011/299798/74859417/74859417-046_ac.jpg","","ratified-indian-treaties","74859417","","","","-1","46","",""
